,YEAR,N,VMONTH,VYEAR,VDAYR,AGE,ARRTIME,WAITTIME,LOV,RESIDNCE,SEX,ETHUN,RACEUN,ARRIVE,PAYPRIV,PAYMCARE,PAYMCAID,PAYWKCMP,PAYSELF,PAYNOCHG,PAYOTH,PAYDK,PAYTYPE,TEMPF,PULSE,RESPR,BPSYS,BPDIAS,POPCT,ORIENTED,IMMED,PAIN,SEEN72,DISCH7DA,PASTVIS,RFV1,RFV2,RFV3,RFV13D,RFV23D,RFV33D,EPISODE,INJURY,INTENT,CAUSE1,CAUSE2,CAUSE3,CAUSE13D,CAUSE23D,CAUSE33D,VCAUSE,DIAG1,DIAG2,DIAG3,DIAG13D,DIAG23D,DIAG33D,PRDIAG1,PRDIAG2,PRDIAG3,DIAGSCRN,CBC,BUNCREAT,CARDENZ,ELECTROL,GLUCOSE,LFT,ABG,PTTINR,BLOODCX,BAC,TOXSCREN,OTHERBLD,CARDMON,EKG,PREGTEST,FLUTEST,URINE,WOUNDCX,OTHRTEST,ANYIMAGE,XRAY,CATSCAN,CTHEAD,CTNHEAD,CTUNK,MRI,MRIHEAD,MRINHEAD,MRIUNK,ULTRASND,OTHIMAGE,TOTDIAG,PROC,IVFLUIDS,CAST,SPLINT,LACREP,INCDRAIN,DEBRIDE,FBREM,NEBUTHER,BLADCATH,NGTUBE,CPR,ENDOINT,OTHPROC,TOTPROC,MED,MED1,MED2,MED3,MED4,MED5,MED6,MED7,MED8,GPMED1,GPMED2,GPMED3,GPMED4,GPMED5,GPMED6,GPMED7,GPMED8,NUMGIV,NUMDIS,NUMMED,NOPROVID,ATTPHYS,RESINT,ONCALL,RNLPN,NURSEPR,PHYSASST,EMT,OTHPROV,NODISP,NOFU,RETPRN,RETREFFU,REFSOCS,LEFTBMSE,LEFTAMSE,LEFTAMA,DOA,DIEDED,TRANSFER,RFTRANS,ADMITOBS,ADMITHOS,OTHDISP,ADMIT,LOS,HDDIAG,HDSTAT,ADISP,PATWT,REGION,MSA,OWNER,BLANK1,BLANK2,BLANK3,HOSPCODE,PATCODE,BDATEFL,SEXFL,ETHNICFL,RACEFL,IMMEDFL,DRUGID1,PRESCR1,CONTSUB1,COMSTAT1,RX1CAT1,RX1CAT2,RX1CAT3,RX1CAT4,RX1V1C1,RX1V1C2,RX1V1C3,RX1V1C4,RX1V2C1,RX1V2C2,RX1V2C3,RX1V2C4,RX1V3C1,RX1V3C2,RX1V3C3,RX1V3C4,DRUGID2,PRESCR2,CONTSUB2,COMSTAT2,RX2CAT1,RX2CAT2,RX2CAT3,RX2CAT4,RX2V1C1,RX2V1C2,RX2V1C3,RX2V1C4,RX2V2C1,RX2V2C2,RX2V2C3,RX2V2C4,RX2V3C1,RX2V3C2,RX2V3C3,RX2V3C4,DRUGID3,PRESCR3,CONTSUB3,COMSTAT3,RX3CAT1,RX3CAT2,RX3CAT3,RX3CAT4,RX3V1C1,RX3V1C2,RX3V1C3,RX3V1C4,RX3V2C1,RX3V2C2,RX3V2C3,RX3V2C4,RX3V3C1,RX3V3C2,RX3V3C3,RX3V3C4,DRUGID4,PRESCR4,CONTSUB4,COMSTAT4,RX4CAT1,RX4CAT2,RX4CAT3,RX4CAT4,RX4V1C1,RX4V1C2,RX4V1C3,RX4V1C4,RX4V2C1,RX4V2C2,RX4V2C3,RX4V2C4,RX4V3C1,RX4V3C2,RX4V3C3,RX4V3C4,DRUGID5,PRESCR5,CONTSUB5,COMSTAT5,RX5CAT1,RX5CAT2,RX5CAT3,RX5CAT4,RX5V1C1,RX5V1C2,RX5V1C3,RX5V1C4,RX5V2C1,RX5V2C2,RX5V2C3,RX5V2C4,RX5V3C1,RX5V3C2,RX5V3C3,RX5V3C4,DRUGID6,PRESCR6,CONTSUB6,COMSTAT6,RX6CAT1,RX6CAT2,RX6CAT3,RX6CAT4,RX6V1C1,RX6V1C2,RX6V1C3,RX6V1C4,RX6V2C1,RX6V2C2,RX6V2C3,RX6V2C4,RX6V3C1,RX6V3C2,RX6V3C3,RX6V3C4,DRUGID7,PRESCR7,CONTSUB7,COMSTAT7,RX7CAT1,RX7CAT2,RX7CAT3,RX7CAT4,RX7V1C1,RX7V1C2,RX7V1C3,RX7V1C4,RX7V2C1,RX7V2C2,RX7V2C3,RX7V2C4,RX7V3C1,RX7V3C2,RX7V3C3,RX7V3C4,DRUGID8,PRESCR8,CONTSUB8,COMSTAT8,RX8CAT1,RX8CAT2,RX8CAT3,RX8CAT4,RX8V1C1,RX8V1C2,RX8V1C3,RX8V1C4,RX8V2C1,RX8V2C2,RX8V2C3,RX8V2C4,RX8V3C1,RX8V3C2,RX8V3C3,RX8V3C4,EMRED,EDEMOGE,EPROLSTE,ECPOEE,EWARNE,ESCRIPE,ECTOEE,EORDERE,ERESULTE,ERANGEE,EIMGRESE,EIMAGEE,EPNOTESE,EHXFUE,EREMINDE,EPUBHTHE,ENOTDISE,EMRNEWE,INCSHX,INCPHYS,EXPSPACE,SURGDAY,BEDCZAR,BEDDATA,OBSUNIT,OBSED,BOARD,BOARDHOS,DIV,TOTHRDIVR,REGDIV,ADMDIV,BEDREG,CATRIAGE,FASTTRAK,EDPTOR,DASHBORD,RFID,ZONENURS,POOLNURS,FULLCAP,NOOPTEFF,ETHIM,RACEIM,RACER,RACEETH,AGEDAYS,AGER,CAUSE1R,CAUSE2R,CAUSE3R,INTENTR,DIAG1R,DIAG2R,DIAG3R,HDDIAGR,WHOCOMP,SETTYPE,CSTRATM,CPSUM,EDWT,PCTPOVR,HINCOMER,PBAMORER,URBANRUR,ID,RX12V2C4,EWHOOTHLE,GPMED11,ESHAREE,TRANOTH,EGENLISTER,RX10V2C4,RX11V2C4,IMBED,PTPROBE2,HDDIAG23D,RX9CAT1,RX11CAT4,EPNOTESER,CHF,LEFTBTRI,EREMINDER,EINSE,DRUGID12,RX9V3C1,GPMED12,RX10V3C1,NOPAY,OBSUNITS,RX12V1C1,KIOSELCHK,DVT,RX11V1C2,HDDIAG2,RX11V2C3,PHYSPRACTRIA,DDIMER,COPD,RX11V3C4,RX10V1C3,EIMMREGER,CONTSUB9,RX12V1C4,RX9CAT4,RX11CAT1,LABRESE1,RX9V3C2,MEDLISTREFE,RX9V1C1,COMSTAT12,INJPOISADR2,RX9V2C2,CASTSPLINT,SKINADH,ESHAREWEBE,MEDLISTE3,ONO2,PTPROBE4,MEDLISTE2,MED10,RX10V3C4,RX9V2C3,EWHOUNKPE,EHLTHINFOE,EVITALER,RX9V1C4,EINSFASTE,CANCER,EWARNER,COMSTAT10,FIPSSTHOSP,ECPOEER,DRUGID9,RACERETH,EDDIAL,OBSPHYSUN,HDDIAG33D,PTPROBREFE,PTPROBE3,RX9V2C4,COMSTAT11,MUINC,RX10V3C3,HIVTEST,LUMBAR,RX11V1C4,ADVTRIAG,PRESCR11,IVCONTRAST,HDDIAG3R,TOTCHRON,AMBDIV,LACTATE,DRUGID11,RX10CAT2,CTOTHER,RX12V2C2,CONTSUB11,ESMOKEER,EGRAPHER,ALGLISTE2,RX11V2C2,PRESCR9,AGEFL,ARREMS,INJPOISADR1,OBSPHYSED,RX10CAT3,RX12V1C2,EHLTHINFOER,MEDLISTE1,EMEDALGE,HLIST,EPROLSTER,RX12V2C1,CONTSUB10,SUTURE,RX11CAT3,RX9V1C2,RX12V3C2,RX11CAT2,RX12V3C3,IMAGREPE1,ALGLISTE3,RX11V3C2,ESCRIPER,INJDETR1,EQOCE,RX11V3C1,MEDLISTUNKE,RX10V1C2,HDDIAG2R,IMAGREPE4,HLISTED,LEFTATRI,IMAGREPE2,RX11V2C1,PTPROBUNKE,ESHAREOTHE,RX10V1C4,OBSSTAY,RX9CAT3,EMUREPER,EGRAPHE,IMMEDR,RX9V3C3,PRESCR12,CEBVD,EDHIV,STAY24,DIABETES,RX9V1C3,RACERFL,OBSDIS,EWHOOTHEPE,PAINSCALE,EHRINSE,ALGLISTUNKE,INJR2,RX11V1C3,EWHOPRACLE,RX12CAT2,COMSTAT9,NOCHRON,ALGLISTE1,EMSGER,CONTSUB12,INJR1,RX11V1C1,BPAP,EQOCER,RX9V2C1,GPMED9,IMAGREPUNKE,MED12,INJDETR2,EWHOREFPE,EIMMREGE,MED11,ECQME,EINSHOWE,RX10V3C2,LABRESE4,HDDIAG13D,ALGLISTREFE,EGENLISTE,ESETSE,HDDIAG1,OBSHOS,MEDLISTE4,EVITALE,MHPROV,ESETSER,ECQMER,PAYTYPER,RX10V2C2,EMEDALGER,CTAB,RX12CAT3,RX9CAT2,INTENDYR,CTCHEST,URINECX,EMUREPE,INJDETR,PTPROBE1,RX10CAT4,RX12V3C4,MED9,GPMED10,ESUMER,IMAGREPREFE,RX12V1C3,INJPOISAD,ADMTPHYS,DEMENTIA,EIMGRESER,CONSULT,IMAGREPE3,ECTOEER,OBSHOSP,RX12CAT1,EMSGE,PRESCR10,EWHOUNKLE,DRUGID10,LABRESUNKE,RX10V2C1,RX12V2C3,TRANPSYC,RX11V3C3,ALGLISTE4,OBSPHYSOT,RX10V1C1,EWHOPRACPE,MIHX,BNP,RX10V2C3,HDDIAG1R,EBILLANYE,ESUME,ESHAREREFE,EORDERER,ERESULTER,ESHAREUNKE,LABRESREFE,RETRNED,WIRELESS,EDEMOGER,HDDIAG3,LABRESE2,RX9V3C4,CENTLINE,ESHAREEHRE,ESMOKEE,TRANNH,RX10CAT1,LABRESE3,EWHOREFLE,RX12V3C1,RX12CAT4,PELVIC,EHRWHO3ER,EHRWHO6E,EHRWHO5ER,IMMEDRFL,ADVCOMP2,EHRWHO7ER,EHRWHO6ER,EHRWHO5E,GCS,EHRWHO2ER,EHRWHO4E,EMEDSE,BLANK4,BOARDED,PAYYRH,ADVCOMP1,PAYHITH,EHRWHO1E,BLANK5,EBILLRECE,EALLERGE,EHRWHO3E,EHRWHO1ER,EHRWHO7E,EHRWHO4ER,ERESEHRE,EHRWHO2E,OBSDECMD,RX20V1C2,RX22V2C3,RX22CAT2,RX19V2C1,RX20V2C4,AMBTRANSFER,DRUGID24,RX30V2C4,DRUGID14,RX16V1C4,RX20V3C4,RX14V2C1,RX16V2C4,RX29V1C2,MED27,RX27V3C3,PRESCR24,RX15V2C1,RX18V2C3,RX16CAT3,RX19CAT1,RX17V3C4,RX22V2C2,RX22V2C1,RX15V1C2,PRESCR21,GPMED13,RX18V3C2,RX29V1C4,RX19V1C3,RX23CAT1,RX17V1C4,RX21V3C3,MED13,RX25V1C4,RX23V1C3,CONTSUB26,COMSTAT13,RX23V3C3,RX28CAT3,RX13CAT1,RX16CAT2,RX18V1C4,RX16V3C2,COMSTAT29,DIABTYP0,RX26CAT2,MED28,RX17V1C3,MED17,EDISCHSRE3,CONTSUB15,CTCONTRAST,RX17V2C2,RX27CAT4,COMSTAT22,RX24V1C3,MED14,RX20CAT2,RX15V1C1,RX25V1C2,RX17V2C4,RX30CAT1,GPMED26,RX25V2C3,RX16V3C3,RX18V3C4,EDINFO,MED19,RX13V3C2,RX20V2C2,RX15CAT1,HTN,RX22V3C3,COMSTAT24,RX26V3C4,PULSED,RX24V2C1,ESRD,INTENT15,EDATAREPER,MED30,CONTSUB19,HHSMUE,RX19CAT3,RX25V1C3,COMSTAT30,PRDIAG5,RX18CAT2,RX16V3C4,RX20CAT4,RX18V2C2,GPMED29,ESHARESE,RX25CAT2,OSA,RX26V3C1,MED22,RX19V3C1,INJURY_ENC,RX19V1C4,DRUGID16,RX17V2C1,RX13V1C4,DRUGID17,TEMPDF,RX17V2C3,RX15V2C3,RX29V3C4,RX30V1C1,RX13V1C3,COMSTAT16,RX29V1C1,RX22V2C4,RX15V3C1,RX13V2C3,RX23V1C2,RX21V1C4,RX28CAT1,EDISCHSRE1,BPSYSD,RX19V3C2,PRESCR14,RX19V2C2,MRICONTRAST,RX29V2C1,RX25V3C4,COMSTAT18,PRESCR25,RX27V1C1,RX23CAT2,RFV4,RX22CAT3,PRESCR26,PRDIAG4,RX18V2C4,RX17CAT3,EMEDIDER,RX13CAT2,RX13V2C4,RX13CAT4,GPMED28,RX13V2C1,RX21V1C3,PTONLINEE3,RX13V3C4,RX17V3C1,RX25V1C1,DRUGID28,RX17CAT2,ETOHAB,RX22V3C4,ECONTR,GPMED14,EIDPTER,EDISCHSRE2,DRUGID20,VITALSD,RX29V1C3,PRESCR30,RX24V2C2,CMP,RX19CAT4,DRUGID25,PTONLINEE4,DRUGID27,ERADIER,DRUGID18,RX14CAT1,RX22V1C1,RX13V3C1,RX27V1C2,RX27V2C4,RX16V2C2,PTONLINEE1,HDDIAG4,RX30V1C3,GPMED23,RX14V3C3,CONTSUB24,RX23CAT4,RX28V1C4,MED25,RX18V1C3,CONTSUB30,RX18V3C1,MED23,RX14CAT3,CONTSUB25,MED24,COMSTAT26,RX14V3C1,RX27CAT2,RX23V2C3,RX22V1C2,RX28CAT2,COMSTAT21,RX26V2C1,PTONLINEE5,RX26V1C1,RX23V3C4,DRUGID29,BMP,RX29CAT2,RX27V1C3,RX19V2C3,ESUMCSRE1,LBTC,RX15V3C2,RX23CAT3,RX22V3C1,RX19V2C4,ASTHMA,RX20V3C3,RX26CAT4,COMSTAT19,RX21V2C4,RX16V2C3,DRUGID26,RX24V1C2,COMSTAT27,RX30V2C1,RX30V1C4,OBESITY,RX14V2C4,RX25V2C4,RX24CAT3,DEPRN,RX26V3C2,RX20V1C1,RX30V3C3,RFV43D,RX26V1C2,PRESCR20,HDDIAG5,RX14V2C3,RX23V2C2,RX14V3C2,RX27CAT1,RX14V1C2,RX28V3C2,RX24V3C4,RX24V1C4,RX28V1C1,GPMED30,RX20CAT1,RX17V3C3,RX22CAT4,RX18V2C1,RX18CAT1,RX26V2C4,BPDIASD,PRESCR27,CONTSUB23,RX15V3C4,RX21CAT2,RX23V1C1,RX30V1C2,RX28V2C1,RX26V2C2,RX28V2C4,ALZHD,RX21CAT4,EEDSRE3,COMSTAT15,RX24V3C1,RX19V1C2,RX23V2C1,LWBS,RX25V3C3,MED15,RX21V3C4,RX28V1C2,RX15CAT3,RX18V3C3,RESPRD,RX14V1C4,COMSTAT25,RX24V2C4,GPMED25,COMSTAT17,CONTSUB27,RX25V3C1,DRUGID19,RX16CAT1,RX28V3C4,PRESCR13,RX28V3C3,RX14V1C1,RX26V1C3,OTHCX,RX19CAT2,RX29CAT1,PRESCR17,DRUGID22,RX17CAT1,RX13V1C1,PTONLINEE6,RX15CAT2,MED21,RX19V1C1,RX13V1C2,RX24CAT2,MED16,ESHARERE,RX27V2C3,RX14CAT4,OBSSEP,RX22V1C3,RX18V1C1,RX20V2C1,RX22V1C4,RX24CAT1,RX27CAT3,DIABTYP2,RX20V1C4,RX28V3C1,RX23V3C2,RX21V2C2,DIAG5,RX26V2C3,HPE,OBSCLIN,RX30V2C2,RX29CAT4,RX18CAT3,RX26CAT1,OSTPRSIS,CONTSUB21,CONTSUB14,RX20V3C1,DRUGID30,GPMED17,RX21V3C2,CONTSUB29,RX30CAT2,EEDSRE2,RX17CAT4,CONTSUB22,GPMED16,RX24V3C3,RX27V2C1,RX20CAT3,DRUGID13,INJURY72,RX21V2C1,PRESCR22,RX24V3C2,PRESCR28,RX30CAT3,RX27V2C2,RX23V2C4,RX17V1C2,RX14V2C2,CONTSUB13,RX16V1C3,RX26CAT3,RX30V3C4,GPMED27,COMSTAT14,RX30V3C1,ECONTSCRIPR,PRESCR15,RX23V3C1,DRUGID15,DRUGID21,RX28V2C2,GPMED20,RX21CAT3,CONTSUB16,MED20,RX28CAT4,DRUGID23,SUBSTAB,RX15CAT4,RX29V2C3,RX26V1C4,RX25CAT1,RX23V1C4,RX25CAT3,RX27V3C1,RX16V1C2,RX18CAT4,MED18,EDPRIM,RFV5,HYPLIPID,GPMED22,RX21V1C2,COMSTAT28,PTONLINEE2,RX13V3C3,RX29V2C2,RX13V2C2,EMEDRES,RX22CAT1,RX29CAT3,RX14V1C3,CKD,RX25V2C2,ESUMCSRE3,RX13CAT3,COMSTAT23,RX24CAT4,MED26,RX20V3C2,GPMED15,CAD,RX27V1C4,RX26V3C3,RX29V2C4,RX30V2C3,RX22V3C2,CONTSUB17,RX18V1C2,GPMED24,RX14V3C4,RX21CAT1,ESUMCSRE2,TRTCX,GPMED18,RX17V3C2,RX28V1C3,RX15V1C4,EEDSRE1,RX21V2C3,PRESCR23,RX27V3C2,CONTSUB18,RX30V3C2,GPMED21,RX24V2C3,RX28V2C3,DIABTYP1,RX25V3C2,RX29V3C1,RX25V2C1,RX29V3C3,RX24V1C1,RX19V3C4,DIAG4,PRESCR16,CONTSUB28,RX15V2C4,RX16V1C1,RX16CAT4,MED29,RX30CAT4,RFV53D,RX15V1C3,RX20V1C3,RX21V3C1,RX25CAT4,RX14CAT2,RX19V3C3,RX29V3C2,PRESCR18,GPMED19,CONTSUB20,RX16V3C1,RX15V2C2,RX16V2C1,PRESCR19,RX20V2C3,COMSTAT20,RX27V3C4,RX17V1C1,RX21V1C1,PRESCR29,RX15V3C3,EMEDIDE,EOUTHOWE2,ERADIE,ESHAREPROVE1,DIFFEHRE,ESHAREPROVEREF,HDDIAG43D,EOUTYPE4,EFORMULAER,EOUTYPE2,HDDIAG4R,EOUTYPE5,MUSTAGE1,DIAG43D,EPTEDUE,ESHAREPROVE3,ESHAREPROVEUNK,DIAG4R,EOUTINFOE,EOUTYPUNK,DIAG53D,DIAG5R,EOUTYPREF,EOUTYPE1,ESHAREPROVE7,EHRTOEHRE,EIDPTE,MUSTAGE2,EOUTINCORPE,EOUTYPE3,ESHAREPROVE2,SECURCHCKE,EPTRECE,EOUTHOWREF,EOUTHOWE3,ESHAREPROVE5,EPTEDUER,EPTRECER,ESHAREPROVE6,EOUTHOWE4,ESHAREPROVE4,HDDIAG53D,EOUTHOWUNK,EFORMULAE,EOUTHOWE1,HDDIAG5R,OBSDEC,MUYEAR,EWHOOTHER,EXCHSUM5E,EINSELIGE,EXCHSUM3E,BLANK6,EPUBHLTHE,EWHONOTER,EXCHSUM6E,EWHOUNKER,EXCHSUM1E,EXCHSUM2E,BLANK7,BLANK8,EWHONOTE,EWHOPRACE,EWHOOTHE,EWHOPRACER,EXCHSUM4E,EWHOUNKE,EXCHSUME
0,2007,35490,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
